URL,Page type,Source file/data source,Current title,Current H1,Word count,Indexable,Canonical,Internal inbound links,Content template,Similarity risk,Search intent,Quality status,Priority
/รับซื้อโน๊ตบุ๊ค/เครื่องเก่า/,Condition,src/content/conditions/เครื่องเก่า.md,รับซื้อโน๊ตบุ๊คเครื่องเก่า ประเมินตามสเปกและสภาพการใช้งาน | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊คเครื่องเก่า ส่งรุ่น สเปก และสภาพเพื่อประเมินเบื้องต้น,273,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เครื่องเก่า/,TBD,condition-md,Low,Condition,Strong,1
/รับซื้อโน๊ตบุ๊ค/เครื่องเสีย/,Condition,src/content/conditions/เครื่องเสีย.md,รับซื้อโน๊ตบุ๊คเสีย ประเมินตามอาการจริง | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊คเสีย,1066,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เครื่องเสีย/,TBD,condition-md,Low,Condition,Strong,1
/รับซื้อโน๊ตบุ๊ค/เปิดไม่ติด/,Condition,src/content/conditions/เปิดไม่ติด.md,ขายโน๊ตบุ๊คเปิดไม่ติดได้ไหม ส่งอาการให้ร้านประเมินก่อน | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊คเปิดไม่ติด ประเมินจากอาการ รุ่น และชิ้นส่วนที่ยังใช้ได้,705,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เปิดไม่ติด/,TBD,condition-md,Low,Condition,Strong,1
/รับซื้อโน๊ตบุ๊ค/เมนบอร์ดเสีย/,Condition,src/content/conditions/เมนบอร์ดเสีย.md,รับซื้อโน๊ตบุ๊คเมนบอร์ดเสียหรือบอร์ดช็อต ประเมินตามรุ่น | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊คเมนบอร์ดเสีย แจ้งอาการและรุ่นเพื่อประเมินเบื้องต้น,319,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/เมนบอร์ดเสีย/,TBD,condition-md,Low,Condition,Strong,1
/รับซื้อโน๊ตบุ๊ค/แบตเสื่อม/,Condition,src/content/conditions/แบตเสื่อม.md,รับซื้อโน๊ตบุ๊คแบตเสื่อม ดูสุขภาพแบตและสเปกก่อนเสนอราคา | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊คแบตเสื่อม ส่งข้อมูลแบตและรุ่นเพื่อประเมินเบื้องต้น,678,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/แบตเสื่อม/,TBD,condition-md,Low,Condition,Strong,1
/รับซื้อโน๊ตบุ๊ค/โดนน้ำ/,Condition,src/content/conditions/โดนน้ำ.md,รับซื้อโน๊ตบุ๊คโดนน้ำ ประเมินความเสียหายหลังแจ้งอาการครบ | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊คโดนน้ำ ส่งรูป/วิดีโออาการเพื่อประเมินตามสภาพจริง,274,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/โดนน้ำ/,TBD,condition-md,Low,Condition,Strong,1
/รับซื้อโน๊ตบุ๊ค/ใช้งานปกติ/,Condition,src/content/conditions/ใช้งานปกติ.md,รับซื้อโน๊ตบุ๊คใช้งานปกติ ประเมินตามรุ่น สเปก และอุปกรณ์ | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊คใช้งานปกติ ส่งรูปและสเปกเพื่อประเมินตามสภาพจริง,286,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ใช้งานปกติ/,TBD,condition-md,Low,Condition,Strong,1
/รับซื้อโน๊ตบุ๊ค/ไฟไม่เข้า/,Condition,src/content/conditions/ไฟไม่เข้า.md,รับซื้อโน๊ตบุ๊คไฟไม่เข้า ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊คไฟไม่เข้า ส่งอาการประเมินไว,286,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ไฟไม่เข้า/,TBD,condition-md,Low,Condition,Strong,1
/รับซื้อโน๊ตบุ๊ค/ไม่มีที่ชาร์จ/,Condition,src/content/conditions/ไม่มีที่ชาร์จ.md,รับซื้อโน๊ตบุ๊คไม่มีที่ชาร์จ ได้ไหม ประเมินตามรุ่นและอุปกรณ์ | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊คไม่มีที่ชาร์จ แจ้งรุ่นและอุปกรณ์ที่มีเพื่อประเมินเบื้องต้น,717,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ไม่มีที่ชาร์จ/,TBD,condition-md,Low,Condition,Strong,1
/รับซื้อโน๊ตบุ๊ค/กระบี่/,Province,src/content/locations/กระบี่.md,รับซื้อโน๊ตบุ๊คกระบี่ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,กระบี่,548,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กระบี่/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/กรุงเทพ/,Province,src/content/locations/กรุงเทพ.md,รับซื้อโน๊ตบุ๊คกรุงเทพ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,กรุงเทพ,546,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กรุงเทพ/,TBD,location-md+LocationLayout,Low,Province,Strong,1
/รับซื้อโน๊ตบุ๊ค/กาญจนบุรี/,Province,src/content/locations/กาญจนบุรี.md,รับซื้อโน๊ตบุ๊คกาญจนบุรี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,กาญจนบุรี,459,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กาญจนบุรี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/กาฬสินธุ์/,Province,src/content/locations/กาฬสินธุ์.md,รับซื้อโน๊ตบุ๊คกาฬสินธุ์ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,กาฬสินธุ์,580,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กาฬสินธุ์/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/กำแพงเพชร/,Province,src/content/locations/กำแพงเพชร.md,รับซื้อโน๊ตบุ๊คกำแพงเพชร ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,กำแพงเพชร,505,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/กำแพงเพชร/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ขอนแก่น/,Province,src/content/locations/ขอนแก่น.md,รับซื้อโน๊ตบุ๊คขอนแก่น ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ขอนแก่น,483,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ขอนแก่น/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/จันทบุรี/,Province,src/content/locations/จันทบุรี.md,รับซื้อโน๊ตบุ๊คจันทบุรี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,จันทบุรี,457,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/จันทบุรี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ฉะเชิงเทรา/,Province,src/content/locations/ฉะเชิงเทรา.md,รับซื้อโน๊ตบุ๊คฉะเชิงเทรา ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ฉะเชิงเทรา,565,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ฉะเชิงเทรา/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ชลบุรี/,Province,src/content/locations/ชลบุรี.md,รับซื้อโน๊ตบุ๊คชลบุรี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ชลบุรี,487,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชลบุรี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ชัยนาท/,Province,src/content/locations/ชัยนาท.md,รับซื้อโน๊ตบุ๊คชัยนาท ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ชัยนาท,493,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชัยนาท/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ชัยภูมิ/,Province,src/content/locations/ชัยภูมิ.md,รับซื้อโน๊ตบุ๊คชัยภูมิ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ชัยภูมิ,489,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชัยภูมิ/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ชุมพร/,Province,src/content/locations/ชุมพร.md,รับซื้อโน๊ตบุ๊คชุมพร ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,ชุมพร,522,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ชุมพร/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ตรัง/,Province,src/content/locations/ตรัง.md,รับซื้อโน๊ตบุ๊คตรัง ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,ตรัง,580,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ตรัง/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ตราด/,Province,src/content/locations/ตราด.md,รับซื้อโน๊ตบุ๊คตราด ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ตราด,552,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ตราด/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ตาก/,Province,src/content/locations/ตาก.md,รับซื้อโน๊ตบุ๊คตาก ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,ตาก,564,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ตาก/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/นครนายก/,Province,src/content/locations/นครนายก.md,รับซื้อโน๊ตบุ๊คนครนายก ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,นครนายก,563,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครนายก/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/นครปฐม/,Province,src/content/locations/นครปฐม.md,รับซื้อโน๊ตบุ๊คนครปฐม ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,นครปฐม,547,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครปฐม/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/นครพนม/,Province,src/content/locations/นครพนม.md,รับซื้อโน๊ตบุ๊คนครพนม ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,นครพนม,448,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครพนม/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/นครราชสีมา/,Province,src/content/locations/นครราชสีมา.md,รับซื้อโน๊ตบุ๊คนครราชสีมา ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,นครราชสีมา,522,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครราชสีมา/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/นครศรีธรรมราช/,Province,src/content/locations/นครศรีธรรมราช.md,รับซื้อโน๊ตบุ๊คนครศรีธรรมราช ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,นครศรีธรรมราช,592,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครศรีธรรมราช/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/นครสวรรค์/,Province,src/content/locations/นครสวรรค์.md,รับซื้อโน๊ตบุ๊คนครสวรรค์ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,นครสวรรค์,499,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นครสวรรค์/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/นนทบุรี/,Province,src/content/locations/นนทบุรี.md,รับซื้อโน๊ตบุ๊คนนทบุรี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,นนทบุรี,583,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นนทบุรี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/นราธิวาส/,Province,src/content/locations/นราธิวาส.md,รับซื้อโน๊ตบุ๊คนราธิวาส ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,นราธิวาส,496,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/นราธิวาส/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/น่าน/,Province,src/content/locations/น่าน.md,รับซื้อโน๊ตบุ๊คน่าน ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,น่าน,558,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/น่าน/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/บางนา/,Province,src/content/locations/บางนา.md,รับซื้อโน๊ตบุ๊คบางนา ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,บางนา,568,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/บางนา/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/บึงกาฬ/,Province,src/content/locations/บึงกาฬ.md,รับซื้อโน๊ตบุ๊คบึงกาฬ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,บึงกาฬ,515,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/บึงกาฬ/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/บุรีรัมย์/,Province,src/content/locations/บุรีรัมย์.md,รับซื้อโน๊ตบุ๊คบุรีรัมย์ ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,บุรีรัมย์,466,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/บุรีรัมย์/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ปทุมธานี/,Province,src/content/locations/ปทุมธานี.md,รับซื้อโน๊ตบุ๊คปทุมธานี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ปทุมธานี,499,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปทุมธานี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ประจวบคีรีขันธ์/,Province,src/content/locations/ประจวบคีรีขันธ์.md,รับซื้อโน๊ตบุ๊คประจวบคีรีขันธ์ ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,ประจวบคีรีขันธ์,634,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ประจวบคีรีขันธ์/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ปราจีนบุรี/,Province,src/content/locations/ปราจีนบุรี.md,รับซื้อโน๊ตบุ๊คปราจีนบุรี ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,ปราจีนบุรี,573,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปราจีนบุรี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ปัตตานี/,Province,src/content/locations/ปัตตานี.md,รับซื้อโน๊ตบุ๊คปัตตานี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ปัตตานี,559,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ปัตตานี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/พระราม2/,Province,src/content/locations/พระราม2.md,รับซื้อโน๊ตบุ๊คพระราม2 ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,พระราม2,506,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พระราม2/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/พะเยา/,Province,src/content/locations/พะเยา.md,รับซื้อโน๊ตบุ๊คพะเยา ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,พะเยา,494,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พะเยา/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/พังงา/,Province,src/content/locations/พังงา.md,รับซื้อโน๊ตบุ๊คพังงา ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,พังงา,543,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พังงา/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/พัทยา/,Province,src/content/locations/พัทยา.md,รับซื้อโน๊ตบุ๊คพัทยา ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,พัทยา,554,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทยา/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/พัทลุง/,Province,src/content/locations/พัทลุง.md,รับซื้อโน๊ตบุ๊คพัทลุง ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,พัทลุง,569,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พัทลุง/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/พิจิตร/,Province,src/content/locations/พิจิตร.md,รับซื้อโน๊ตบุ๊คพิจิตร ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,พิจิตร,577,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พิจิตร/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/พิษณุโลก/,Province,src/content/locations/พิษณุโลก.md,รับซื้อโน๊ตบุ๊คพิษณุโลก ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,พิษณุโลก,582,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/พิษณุโลก/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ภาคอีสาน/,District/location,src/content/locations/ภาคอีสาน.md,รับซื้อโน๊ตบุ๊คภาคอีสาน ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,รับซื้อโน๊ตบุ๊คภาคอีสาน ครบทุกจังหวัด ส่งรูปเช็คราคาฟรี,568,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภาคอีสาน/,TBD,location-md+LocationLayout,Low,District/location,Strong,2
/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/,Province,src/content/locations/ภูเก็ต.md,รับซื้อโน๊ตบุ๊คภูเก็ต ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ภูเก็ต,501,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ภูเก็ต/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/มหาสารคาม/,Province,src/content/locations/มหาสารคาม.md,รับซื้อโน๊ตบุ๊คมหาสารคาม ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,มหาสารคาม,544,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มหาสารคาม/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/มุกดาหาร/,Province,src/content/locations/มุกดาหาร.md,รับซื้อโน๊ตบุ๊คมุกดาหาร ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,มุกดาหาร,507,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/มุกดาหาร/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ยะลา/,Province,src/content/locations/ยะลา.md,รับซื้อโน๊ตบุ๊คยะลา ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ยะลา,475,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ยะลา/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ยโสธร/,Province,src/content/locations/ยโสธร.md,รับซื้อโน๊ตบุ๊คยโสธร ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ยโสธร,510,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ยโสธร/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ระนอง/,Province,src/content/locations/ระนอง.md,รับซื้อโน๊ตบุ๊คระนอง ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ระนอง,526,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ระนอง/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ระยอง/,Province,src/content/locations/ระยอง.md,รับซื้อโน๊ตบุ๊คระยอง ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ระยอง,438,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ระยอง/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/รังสิต/,Province,src/content/locations/รังสิต.md,รับซื้อโน๊ตบุ๊ครังสิต ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,รังสิต,570,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/รังสิต/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ราชบุรี/,Province,src/content/locations/ราชบุรี.md,รับซื้อโน๊ตบุ๊คราชบุรี ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ราชบุรี,505,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ราชบุรี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/รามคำแหง/,Province,src/content/locations/รามคำแหง.md,รับซื้อโน๊ตบุ๊ครามคำแหง ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,รามคำแหง,527,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/รามคำแหง/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ร้อยเอ็ด/,Province,src/content/locations/ร้อยเอ็ด.md,รับซื้อโน๊ตบุ๊คร้อยเอ็ด ประเมินฟรีผ่านไลน์ @webuy | ร้านรับซื้อโน๊ตบุ๊ค.com,ร้อยเอ็ด,515,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ร้อยเอ็ด/,TBD,location-md+LocationLayout,Low,Province,Strong,2
/รับซื้อโน๊ตบุ๊ค/ลพบุรี/,Province,src/content/locations/ลพบุรี.md,รับซื้อโน๊ตบุ๊คลพบุรี ประเมินฟรี | ร้านรับซื้อโน๊ตบุ๊ค.com,ลพบุรี,525,yes,https://ร้านรับซื้อโน๊ตบุ๊ค.com/รับซื้อโน๊ตบุ๊ค/ลพบุรี/,TBD,location-md+LocationLayout,Low,Province,Strong,2
